1.923288112891258228e-02,6.132815877086737061e-02,5.068392288707242871e-02,1.164396097559071280e-01,1.276441263327361408e-01,1.305919001127654744e-01,1.381943893115915034e-01,1.293939984580636804e-01
4.696811322163764457e-02,9.870837620822453529e-02,7.874912517592660977e-02,1.352343092995814677e-01,1.418922187363258203e-01,1.309565269923896602e-01,1.351673511284531559e-01,1.357708077530602742e-01
7.077636193332305370e-02,1.115413151650582052e-01,1.141432795390815019e-01,1.365797922713333501e-01,1.422445812891902084e-01,1.346999791479702169e-01,1.364445677567399928e-01,1.359725690528344744e-01
4.088103415461331159e-05,5.819857963851339348e-03,4.604852380875102714e-03,7.213634804296449599e-02,7.674118648546207622e-02,6.783898710925104214e-02,7.071725791355092106e-02,5.593457810706714550e-02
1.059738456250692131e-03,1.156627102998649542e-02,2.263820859486757875e-02,9.842362890852741908e-02,9.147214020225101494e-02,8.954951808555243475e-02,8.048407490381470630e-02,9.005799780013983014e-02
3.152070751026780915e-02,8.470659873358836467e-02,9.685057240228622799e-02,1.286485276408854961e-01,1.265703280024084443e-01,1.305043949685369964e-01,1.267577890538152952e-01,1.200703680062439604e-01
2.826695623349276872e-04,5.531977814765377116e-03,1.824148929734832961e-02,9.178056736965675699e-02,9.101140958071667064e-02,9.442021487220479681e-02,9.879389590800688459e-02,8.206322546091571191e-02
1.262584895519380523e-01,1.416109865131619516e-01,1.418218531415230965e-01,1.349000737977889552e-01,1.414004427648947182e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
2.687638826109762027e-02,8.296335815426766902e-02,8.252358125890707496e-02,1.384184515844995578e-01,1.322574487788025777e-01,1.346333500408993245e-01,1.276995166983057595e-01,1.298612769079826590e-01
1.312156246533288662e-01,1.285215670824268186e-01,1.384184515844995578e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
1.344336697871367781e-01,1.393820325827486162e-01,1.327159971401900007e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
2.906117219138991056e-02,9.074125851536088416e-02,9.962703678510753669e-02,1.192461400147079714e-01,1.261962282283265735e-01,1.372577638607864747e-01,1.410502720495661888e-01,1.270081897462317644e-01
1.059738456250692131e-03,1.156627102998649542e-02,2.263820859486757875e-02,9.842362890852741908e-02,9.147214020225101494e-02,8.954951808555243475e-02,8.048407490381470630e-02,9.005799780013983014e-02
5.321710252145925996e-03,3.451087180395100845e-02,3.302711047258814064e-02,1.177062593976034716e-01,1.177062593976034716e-01,1.169644890636282464e-01,1.136864846607043011e-01,1.097064717035253351e-01
3.983888151971434061e-02,7.111660433220524935e-02,8.982121472734956591e-02,1.219167519403968614e-01,1.318657719390886884e-01,1.331761598778568867e-01,1.185444171923286799e-01,1.222775219921429790e-01
1.342342997433640661e-01,1.361746444415019297e-01,1.419626154047466948e-01,1.425978615050255693e-01,1.406312624723032312e-01,1.425271321277969683e-01,1.391749637846907139e-01,1.425978615050255693e-01
1.178998074563042224e-02,4.613345664399529089e-02,5.880011705243612385e-02,1.239350899111364424e-01,1.255599372590740226e-01,1.264239839793042663e-01,1.164928097291391407e-01,1.177736940067425353e-01
1.212581875062215819e-01,1.260096371967388273e-01,1.348333410077453554e-01,1.381444261887327107e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
3.244826079584624268e-02,7.750664585564015496e-02,9.572544850276787365e-02,1.255134729558660955e-01,1.277625553295856364e-01,1.345667554574974389e-01,1.344336697871367781e-01,1.301824449616421353e-01
5.321710252145925996e-03,3.451087180395100845e-02,3.302711047258814064e-02,1.177062593976034716e-01,1.177062593976034716e-01,1.169644890636282464e-01,1.136864846607043011e-01,1.097064717035253351e-01
3.230327613029154027e-02,8.566882411688585275e-02,8.171968087726842744e-02,1.365300635870352886e-01,1.362338578988155913e-01,1.378713322131873975e-01,1.148360222059555125e-01,1.272399866000138158e-01
1.377344530266836065e-01,1.394511307974349856e-01,1.381444261887327107e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.396586300013176740e-01,1.425978615050255693e-01
1.880241802956189709e-04,7.342367059452517379e-03,1.785323694759807442e-02,9.360589128434045059e-02,9.942311147645074842e-02,7.719225175450022958e-02,1.079570923133874732e-01,8.377933014473891438e-02
2.831279385930997317e-02,8.192773951156262502e-02,8.487075508492246401e-02,1.301181548702420032e-01,1.308918363611547842e-01,1.348333410077453554e-01,1.373937849304441849e-01,1.221571411721285999e-01
5.817908967423222388e-06,5.137575599281611225e-04,1.214373231375865227e-03,6.442352688658695148e-02,4.360676007158564155e-02,5.135501459641861333e-02,6.806169758465031860e-02,6.309807174177486933e-02
3.355295560213178430e-02,8.455154581683793635e-02,7.405961002532762683e-02,1.381704558219217227e-01,1.389934575869444522e-01,1.321883999258869069e-01,1.200393086967065509e-01,1.273431366714696256e-01
1.322661196115725857e-01,1.425978615050255693e-01,1.400434885390750284e-01,1.425978615050255693e-01,1.393424788468732300e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
7.046214929893433732e-02,1.103681997368475554e-01,1.141965361301084808e-01,1.365246953871623314e-01,1.395266732077138638e-01,1.335903041260977919e-01,1.395266732077138638e-01,1.395266732077138638e-01
3.235745161782455082e-02,6.684422639219982087e-02,6.910549820864508863e-02,1.178361542981713750e-01,1.299703487261339996e-01,1.371104489912316204e-01,1.235709872331955950e-01,1.292287675631520749e-01
1.249001301434843683e-02,5.092789409802832290e-02,5.625383653733193046e-02,1.241894499613722391e-01,1.240572877452135458e-01,1.221350015795321237e-01,1.274978720213727212e-01,1.134613110236165484e-01
1.209196290977950922e-01,1.305905603004953452e-01,1.355513185521819430e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.378247542439442475e-01,1.425978615050255693e-01,1.425978615050255693e-01
2.203985676268399585e-02,7.338553700403388502e-02,7.506254626796322882e-02,1.277640742051642242e-01,1.329774246856093856e-01,1.169141156313019680e-01,1.369891438792753546e-01,1.160174354395697577e-01
9.026770900425219735e-02,1.030529137016644725e-01,1.051287677712152979e-01,1.392709071161275236e-01,1.397411734216947865e-01,1.315252165037476551e-01,1.397411734216947865e-01,1.306440996738974236e-01
8.068590402395470207e-02,1.014766253962929993e-01,1.014766253962929993e-01,1.351729001339985192e-01,1.421559771419345641e-01,1.321742138292663904e-01,1.386721149620372129e-01,1.351729001339985192e-01
1.367518514870634250e-01,1.363289254549243379e-01,1.401851706738103942e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
1.386721149620372129e-01,1.411669717863858475e-01,1.387796218217407507e-01,1.421559771419345641e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
1.235522818041748794e-01,1.335090472061793709e-01,1.362464868664490791e-01,1.425978615050255693e-01,1.419987978252230665e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
1.319312000460962364e-01,1.343523901019645084e-01,1.357703453536378002e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.390427647997542204e-01,1.425978615050255693e-01,1.425978615050255693e-01
3.084609488007045153e-02,7.559169534935016033e-02,7.909778985196566636e-02,1.248798072347287597e-01,1.320411336917382272e-01,1.237263634183540517e-01,1.338978527979224620e-01,1.181243600099947250e-01
3.058052356838714819e-02,8.429541727408003393e-02,8.334154417280868754e-02,1.311229213116422432e-01,1.338978527979224620e-01,1.206116340588848090e-01,1.396338801737810331e-01,1.217346376437464517e-01
5.817908967423222388e-06,5.137575599281611225e-04,1.214373231375865227e-03,6.442352688658695148e-02,4.360676007158564155e-02,5.135501459641861333e-02,6.806169758465031860e-02,6.309807174177486933e-02
2.239799216114878380e-02,7.078063460025935116e-02,7.180857151938291327e-02,1.227664193840308504e-01,1.241731610205322328e-01,1.276186021480458788e-01,1.334327643836658306e-01,1.208250322674993688e-01
1.256125519694863135e-01,1.384754302007053794e-01,1.350036670035544006e-01,1.425978615050255693e-01,1.395623992806622193e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
1.172454339045063826e-01,1.241608522146001453e-01,1.211117988373517779e-01,1.425978615050255693e-01,1.358204490498750860e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.404719566201755032e-01
4.333686965452034079e-02,8.747081111032149747e-02,9.140612215045984534e-02,1.283909643759937602e-01,1.425978615050255693e-01,1.399566454747307176e-01,1.380899585687576925e-01,1.321820101118168500e-01
1.328569876059860488e-01,1.344464387401858030e-01,1.336024775045594470e-01,1.425978615050255693e-01,1.386535249414562743e-01,1.394331493334822758e-01,1.401190892653153830e-01,1.425978615050255693e-01
3.746736092850218303e-02,8.686621496285816535e-02,1.007019543701061504e-01,1.287756196049296420e-01,1.414705893862230612e-01,1.345001953791210292e-01,1.299896243703588250e-01,1.346999791479702169e-01
1.751042415618753526e-02,5.163967551912573839e-02,8.224050083760360563e-02,1.352201763890022446e-01,1.260329946294048153e-01,1.252397896997829163e-01,1.376521279721606983e-01,1.280895380921173443e-01
1.373937849304441849e-01,1.349000737977889552e-01,1.425978615050255693e-01,1.363770344286884817e-01,1.401440624631478393e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.375980786741212991e-01
5.324055737193292802e-03,2.449029855656126645e-02,5.502552526386466497e-02,1.059961048319395249e-01,1.174733154899369469e-01,1.025570849588730432e-01,1.170579131477549051e-01,1.062342174542705298e-01
4.290108642925597224e-05,2.295998060188587236e-03,6.764381943074432649e-03,8.065087109904651996e-02,6.987890853893415077e-02,7.620786881083239928e-02,6.913658959032786822e-02,9.312840686773186938e-02
5.846380686730470733e-02,1.189715952572061863e-01,1.299326020801667980e-01,1.246044901633528157e-01,1.363153636280231007e-01,1.332834953737241646e-01,1.394195524511867290e-01,1.285785706747049617e-01
3.282601647678045492e-02,7.747673559736878435e-02,9.373597564879035393e-02,1.333786742653119417e-01,1.256079480921603042e-01,1.307579475846625816e-01,1.316254464492250253e-01,1.216678185377385868e-01
1.294770305020408740e-01,1.382813677887592685e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
3.189389650384646946e-02,9.304028182657310408e-02,1.005311954002394287e-01,1.271718669011504543e-01,1.274921322987063455e-01,1.257727660946473258e-01,1.388989874799020641e-01,1.267886798670244952e-01
1.362003744947181405e-01,1.242907812566605985e-01,1.351324071032613816e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
3.265239195272774046e-04,1.746243711805839718e-02,1.162550418053621276e-02,1.048068853012802393e-01,9.306685035360789948e-02,9.184451571023513616e-02,1.005972243851269571e-01,8.388732105860234600e-02
4.290108642925597224e-05,2.295998060188587236e-03,6.764381943074432649e-03,8.065087109904651996e-02,6.987890853893415077e-02,7.620786881083239928e-02,6.913658959032786822e-02,9.312840686773186938e-02
4.290108642925597224e-05,2.295998060188587236e-03,6.764381943074432649e-03,8.065087109904651996e-02,6.987890853893415077e-02,7.620786881083239928e-02,6.913658959032786822e-02,9.312840686773186938e-02
2.197725923151179830e-02,7.421070403828679274e-02,7.519297061533378179e-02,1.300435417626414070e-01,1.314671594055559778e-01,1.274834146783824229e-01,1.249759708739325154e-01,1.143370727841843959e-01
1.373937849304441849e-01,1.373257541027844975e-01,1.334398601589407429e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01
3.935961492568357950e-02,7.799370446339615182e-02,8.818090644890226593e-02,1.283313723204704271e-01,1.345001953791210292e-01,1.280782379036621565e-01,1.268829246813891753e-01,1.289665539171643005e-01
3.256812679542944733e-02,9.043359792090087390e-02,7.852175506001847494e-02,1.367828130700038392e-01,1.408406013327653250e-01,1.290302480132516638e-01,1.236099927858985009e-01,1.228208231986690629e-01
1.354352355139667730e-01,1.282680396159616709e-01,1.382813677887592685e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.384184515844995578e-01,1.425978615050255693e-01,1.425978615050255693e-01
7.152990595293526625e-04,2.609940492660169087e-02,2.335295535745934153e-02,9.992520375125969745e-02,1.089947464282409323e-01,1.012380297044312011e-01,9.316514951954928125e-02,9.268188873753367696e-02
1.451119815604726418e-07,3.481704321025342332e-06,7.293853619524093325e-06,1.441672120603796660e-02,1.593016372468592651e-02,1.181367583833464047e-02,1.050855071830874600e-02,7.933205018277591711e-03
1.451119815604726418e-07,3.481704321025342332e-06,7.293853619524093325e-06,1.441672120603796660e-02,1.593016372468592651e-02,1.181367583833464047e-02,1.050855071830874600e-02,7.933205018277591711e-03
1.451119815604726418e-07,3.481704321025342332e-06,7.293853619524093325e-06,1.441672120603796660e-02,1.593016372468592651e-02,1.181367583833464047e-02,1.050855071830874600e-02,7.933205018277591711e-03
1.327159971401900007e-01,1.380760113316643611e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.382813677887592685e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.399358077999802719e-01
1.065863410791010463e-02,5.017212172396970371e-02,7.002458121497699695e-02,1.334632457775586922e-01,1.154670677974655169e-01,1.135163878238588109e-01,1.293399174197208124e-01,1.156347019841978824e-01
3.253805817931779143e-02,7.746937943803944293e-02,9.694480318496874471e-02,1.280782379036621565e-01,1.372577638607864747e-01,1.405615516702152790e-01,1.328473019965253354e-01,1.192461400147079714e-01
1.315403028527221130e-01,1.297971529703404181e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.403526471928403796e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.384184515844995578e-01
1.451119815604726418e-07,3.481704321025342332e-06,7.293853619524093325e-06,1.441672120603796660e-02,1.593016372468592651e-02,1.181367583833464047e-02,1.050855071830874600e-02,7.933205018277591711e-03
1.940714817531458180e-03,1.206884831721835062e-02,1.676416611352187641e-02,1.010539535199162370e-01,9.575258632631639122e-02,1.128938634696412258e-01,1.126985076344560327e-01,9.853506884093835017e-02
1.258233352105094238e-01,1.346999791479702169e-01,1.365121361158239954e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.388993695683589102e-01,1.425978615050255693e-01,1.425978615050255693e-01
2.954448504816643492e-02,6.949910264662724491e-02,7.591848456368262277e-02,1.367828130700038392e-01,1.239149327152361812e-01,1.325847771012998444e-01,1.318657719390886884e-01,1.349000737977889552e-01
1.125327731203076553e-01,1.367100983173229756e-01,1.361832838375283961e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.392295684966101121e-01,1.425978615050255693e-01,1.400637553542843916e-01
5.858630459091487830e-02,8.645828016968780394e-02,1.046564367112576693e-01,1.310783099631557258e-01,1.345151773449104471e-01,1.345151773449104471e-01,1.398485530238250951e-01,1.293944810450860794e-01
2.844259446662165264e-02,7.833275718186412384e-02,8.098370315529837549e-02,1.312156246533288662e-01,1.254515965080290896e-01,1.198342800038017658e-01,1.319961956930286173e-01,1.297330622045305137e-01
3.620306191615503544e-02,7.254683922913379712e-02,8.431920008651005993e-02,1.256024996951363715e-01,1.334359483146491110e-01,1.352796070546117280e-01,1.366016367263739595e-01,1.247465587347768995e-01
1.675510710275455350e-05,2.140924437038472898e-03,2.100730940765023914e-03,7.035229850762178549e-02,4.366907937269893375e-02,4.701605847065355032e-02,8.149919495258388380e-02,7.027803193323924058e-02
4.542906389180115939e-02,8.707687392901165835e-02,7.207855735033961986e-02,1.290939750671958319e-01,1.298612769079826590e-01,1.203661636228741533e-01,1.256373218029186167e-01,1.381444261887327107e-01
1.261339990728041482e-01,1.403526471928403796e-01,1.312156246533288662e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.425978615050255693e-01,1.413303380384373642e-01,1.425978615050255693e-01
